ID_Metrica;ID_Acquisizione;Stimolo;Categoria;Latenza_ms;Durata_Fissazione_ms;Diametro_Pupillare_Medio_mm;Ampiezza_deg;Velocita_Picco_deg_s;Guadagno_Pursuit;Error_Rate_Perc;;;
375;1003;1.jpg;Saccade;493;23,2;-;9,5;976,9;;34;;;
376;1003;1.jpg;Saccade;462;44,8;-;33,3;1772,5;;40;;;
377;1003;1.jpg;Saccade;380;24;-;7,6;557,5;;30;;;
378;1003;1.jpg;Saccade;480;32,8;-;16,6;1277,4;;38;;;
379;1003;1.jpg;Saccade;407;23,2;-;21,2;1938,5;;44;;;
380;1003;1.jpg;Saccade;382;23,2;-;12,2;973,2;;36;;;
381;1003;1.jpg;Saccade;405;31,2;-;11,8;1263,2;;34;;;
382;1003;1.jpg;Saccade;394;45,6;-;17,4;954;;39;;;
383;1003;1.jpg;Saccade;431;27,2;-;12,9;1033;;25;;;
384;1003;1.jpg;Saccade;466;28;-;6,9;637,2;;37;;;
385;1003;1.jpg;Saccade;444;39,2;-;23,4;1505;;37;;;
386;1003;1.jpg;Saccade;485;42,4;-;18,1;1156,9;;39;;;
387;1003;1.jpg;Saccade;388;70,4;-;25,2;977,4;;43;;;
388;1003;1.jpg;Saccade;419;36,8;-;15,2;699,5;;30;;;
389;1003;1.jpg;Saccade;498;22,4;-;4,8;240,9;;39;;;
390;1003;1.jpg;Saccade;389;29,6;-;6,8;506,7;;42;;;
391;1003;1.jpg;Saccade;401;52;-;19,6;1348,3;;26;;;
392;1003;1.jpg;Saccade;476;25,6;-;9,9;723,3;;26;;;
393;1003;1.jpg;Saccade;415;39,2;-;23;1652,6;;34;;;
394;1003;1.jpg;Saccade;439;24;-;11;710,5;;39;;;
395;1003;1.jpg;Fissazione;486;101,6;-;-;-;;;;;
396;1003;1.jpg;Saccade;409;58,4;-;26,1;1165,6;;43;;;
397;1003;1.jpg;Fissazione;481;143,2;-;-;-;;;;;
398;1003;1.jpg;Saccade;394;51,2;-;1,4;40,7;;31;;;
399;1003;1.jpg;Saccade;441;44;-;1,4;68;;34;;;
400;1003;1.jpg;Saccade;431;24;-;8,4;573,9;;38;;;
401;1003;1.jpg;Saccade;476;26,4;-;10,3;914;;26;;;
402;1003;1.jpg;Saccade;458;29,6;-;21,5;1887,2;;39;;;
403;1003;1.jpg;Saccade;396;51,2;-;4,5;153,7;;44;;;
404;1003;1.jpg;Fissazione;496;360,8;-;-;-;;;;;
405;1003;1.jpg;Saccade;496;28;-;9;675,6;;36;;;
406;1003;1.jpg;Saccade;407;38,4;-;22,4;1287,3;;32;;;
407;1003;1.jpg;Saccade;404;22,4;-;9,3;777,1;;32;;;
408;1003;1.jpg;Saccade;455;22,4;-;6,8;675,8;;25;;;
409;1003;1.jpg;Saccade;493;28;-;7,5;664,5;;28;;;
410;1003;1.jpg;Fissazione;418;102,4;-;-;-;;;;;
411;1003;1.jpg;Saccade;431;32,8;-;13,3;1072,5;;40;;;
412;1003;1.jpg;Saccade;483;25,6;-;6,3;627,6;;41;;;
413;1003;1.jpg;Saccade;497;42,4;-;1,5;65,7;;27;;;
414;1003;1.jpg;Saccade;399;24;-;3,7;346,5;;40;;;
415;1003;1.jpg;Fissazione;419;264,8;-;-;-;;;;;
416;1003;1.jpg;Saccade;398;75,2;-;70,9;2061,7;;28;;;
417;1003;1.jpg;Saccade;397;34,4;-;14,4;1205,6;;44;;;
418;1003;2.jpg;Saccade;425;22,4;-;4;197,1;;32;;;
419;1003;2.jpg;Saccade;412;41,6;-;15,7;878,6;;38;;;
420;1003;2.jpg;Saccade;441;30,4;-;26,5;1699,7;;42;;;
421;1003;2.jpg;Saccade;481;22,4;-;9,3;777,1;;42;;;
422;1003;2.jpg;Saccade;406;22,4;-;4,8;240,9;;34;;;
423;1003;2.jpg;Saccade;383;24;-;8,4;573,9;;29;;;
424;1003;2.jpg;Saccade;380;32;-;1,3;85,3;;25;;;
425;1003;2.jpg;Saccade;447;60,8;-;20,7;1330,6;;36;;;
426;1003;2.jpg;Saccade;465;90,4;-;4,4;148,5;;28;;;
427;1003;2.jpg;Saccade;380;24;-;0,9;73,8;;30;;;
428;1003;2.jpg;Saccade;412;28,8;-;21,8;2131,8;;37;;;
429;1003;2.jpg;Saccade;432;49,6;-;5,3;207,5;;26;;;
430;1003;2.jpg;Fissazione;398;112;-;-;-;;;;;
431;1003;2.jpg;Saccade;420;58,4;-;20,8;1006,5;;44;;;
432;1003;2.jpg;Saccade;496;32,8;-;13,3;1072,5;;45;;;
433;1003;2.jpg;Fissazione;444;203,2;-;-;-;;;;;
434;1003;2.jpg;Saccade;450;44,8;-;33,3;1772,5;;32;;;
435;1003;2.jpg;Saccade;455;36;-;20,9;1601,4;;37;;;
436;1003;2.jpg;Saccade;453;29,6;-;15,1;1262,8;;25;;;
437;1003;2.jpg;Saccade;407;42,4;-;18,1;1156,9;;34;;;
438;1003;2.jpg;Fissazione;405;51,2;-;-;-;;;;;
439;1003;2.jpg;Saccade;492;26,4;-;17,7;1300,4;;36;;;
440;1003;2.jpg;Saccade;472;53,6;-;24,1;1367,1;;35;;;
441;1003;2.jpg;Saccade;455;29,6;-;6,8;506,7;;45;;;
442;1003;2.jpg;Saccade;478;29,6;-;12,2;951,2;;30;;;
443;1003;2.jpg;Fissazione;500;101,6;-;-;-;;;;;
444;1003;2.jpg;Saccade;439;25,6;-;20,4;2027,7;;30;;;
445;1003;2.jpg;Fissazione;467;128;-;-;-;;;;;
446;1003;2.jpg;Saccade;419;48,8;-;32,6;1876,7;;33;;;
447;1003;2.jpg;Saccade;394;26,4;-;10,3;914;;33;;;
448;1003;2.jpg;Saccade;397;24,8;-;10,3;1190,2;;35;;;
449;1003;2.jpg;Saccade;466;51,2;-;1,4;40,7;;41;;;
450;1003;2.jpg;Saccade;488;58,4;-;8,2;378,7;;38;;;
451;1003;2.jpg;Saccade;427;39,2;-;23,4;1505;;32;;;
452;1003;2.jpg;Saccade;474;23,2;-;7,2;613,7;;45;;;
453;1003;2.jpg;Saccade;443;32,8;-;21,7;1388,6;;25;;;
454;1003;2.jpg;Saccade;464;54,4;-;16,9;1056;;44;;;
455;1003;2.jpg;Fissazione;406;120,8;-;-;-;;;;;
456;1003;2.jpg;Saccade;408;38,4;-;22,4;1287,3;;37;;;
457;1003;2.jpg;Saccade;384;40;-;14,9;1083,8;;34;;;
458;1003;2.jpg;Saccade;419;29,6;-;1,6;91,3;;40;;;
459;1003;2.jpg;Saccade;497;35,2;-;15,5;935;;40;;;
460;1003;2.jpg;Saccade;430;28,8;-;15,6;1161,7;;32;;;
461;1003;2.jpg;Saccade;428;45,6;-;14,9;887;;38;;;
462;1003;3.jpg;Saccade;479;58,4;-;8,2;378,7;;25;;;
463;1003;3.jpg;Saccade;424;25,6;-;20,4;2027,7;;39;;;
464;1003;3.jpg;Saccade;396;52;-;19,6;1348,3;;34;;;
465;1003;3.jpg;Saccade;469;32;-;1,3;85,3;;34;;;
466;1003;3.jpg;Fissazione;483;120,8;-;-;-;;;;;
467;1003;3.jpg;Saccade;473;48,8;-;32,6;1876,7;;25;;;
468;1003;3.jpg;Fissazione;490;128;-;-;-;;;;;
469;1003;3.jpg;Saccade;480;38,4;-;22,4;1287,3;;43;;;
470;1003;3.jpg;Saccade;430;30,4;-;14,6;1012,8;;43;;;
471;1003;3.jpg;Saccade;450;32,8;-;21,7;1388,6;;41;;;
472;1003;3.jpg;Saccade;484;32,8;-;14,3;1019,5;;25;;;
473;1003;3.jpg;Fissazione;487;818,4;-;-;-;;;;;
474;1003;3.jpg;Fissazione;464;215,2;-;-;-;;;;;
475;1003;3.jpg;Fissazione;430;340;-;-;-;;;;;
476;1003;3.jpg;Fissazione;440;143,2;-;-;-;;;;;
477;1003;3.jpg;Saccade;403;58,4;-;26,1;1165,6;;45;;;
478;1003;3.jpg;Fissazione;398;63,2;-;-;-;;;;;
479;1003;3.jpg;Saccade;433;51,2;-;4,5;153,7;;29;;;
480;1003;3.jpg;Saccade;443;28,8;-;8,8;565,7;;40;;;
481;1003;3.jpg;Saccade;415;30,4;-;26,5;1699,7;;40;;;
482;1003;3.jpg;Fissazione;427;658,4;-;-;-;;;;;
483;1003;3.jpg;Fissazione;387;121,6;-;-;-;;;;;
484;1003;3.jpg;Saccade;410;22,4;-;4,8;240,9;;30;;;
485;1003;3.jpg;Fissazione;459;112;-;-;-;;;;;
486;1003;3.jpg;Saccade;475;36;-;20,9;1601,4;;31;;;
487;1003;3.jpg;Fissazione;487;209,6;-;-;-;;;;;
488;1003;3.jpg;Saccade;475;28;-;9;675,6;;36;;;
489;1003;3.jpg;Saccade;465;32;-;1,5;89;;35;;;
490;1003;3.jpg;Fissazione;457;460,8;-;-;-;;;;;
491;1003;3.jpg;Saccade;451;40;-;14,9;1083,8;;40;;;
492;1003;3.jpg;Saccade;482;44;-;19,1;1329,9;;39;;;
493;1003;3.jpg;Saccade;493;44,8;-;33,3;1772,5;;32;;;
494;1003;3.jpg;Saccade;471;24;-;10,9;1075,9;;41;;;
495;1003;3.jpg;Fissazione;481;264,8;-;-;-;;;;;
496;1003;3.jpg;Saccade;389;28;-;7,5;664,5;;41;;;
497;1004;1.jpg;Fissazione;427;352;-;-;-;;;;;
498;1004;1.jpg;Saccade;410;24,8;-;16,3;1662,5;;45;;;
499;1004;1.jpg;Saccade;401;36;-;32,4;2009,2;;39;;;
500;1004;1.jpg;Saccade;434;49,6;-;42,6;2043,6;;31;;;
501;1004;1.jpg;Saccade;428;35,2;-;15,5;935;;37;;;
502;1004;1.jpg;Saccade;410;58,4;-;8,2;378,7;;33;;;
503;1004;1.jpg;Saccade;393;24;-;0,9;73,8;;35;;;
504;1004;1.jpg;Saccade;483;39,2;-;23,5;1731,4;;26;;;
505;1004;1.jpg;Fissazione;445;117,6;-;-;-;;;;;
506;1004;1.jpg;Saccade;388;32;-;1,3;85,3;;42;;;
507;1004;1.jpg;Fissazione;473;175,2;-;-;-;;;;;
508;1004;1.jpg;Saccade;495;67,2;-;17,3;833,4;;34;;;
509;1004;1.jpg;Saccade;469;22,4;-;7,7;692,6;;33;;;
510;1004;1.jpg;Saccade;435;54,4;-;16,9;1056;;42;;;
511;1004;1.jpg;Saccade;430;44;-;19,1;1329,9;;29;;;
512;1004;1.jpg;Saccade;459;24;-;7,6;557,5;;37;;;
513;1004;1.jpg;Saccade;388;45,6;-;11,7;623,4;;30;;;
514;1004;1.jpg;Saccade;384;62,4;-;19,5;1628,1;;45;;;
515;1004;1.jpg;Fissazione;466;369,6;-;-;-;;;;;
516;1004;1.jpg;Fissazione;490;818,4;-;-;-;;;;;
517;1004;1.jpg;Saccade;446;32,8;-;1,1;79,5;;31;;;
518;1004;1.jpg;Fissazione;429;460,8;-;-;-;;;;;
519;1004;1.jpg;Saccade;469;28;-;6,9;637,2;;39;;;
520;1004;1.jpg;Saccade;387;51,2;-;1,4;40,7;;26;;;
521;1004;1.jpg;Saccade;480;22,4;-;7,8;672,6;;44;;;
522;1004;1.jpg;Saccade;449;31,2;-;11,8;1263,2;;33;;;
523;1004;1.jpg;Saccade;429;41,6;-;15,7;878,6;;42;;;
524;1004;1.jpg;Saccade;481;43,2;-;7,3;404,4;;42;;;
525;1004;1.jpg;Saccade;394;24;-;12,9;1275,2;;36;;;
526;1004;1.jpg;Saccade;422;24;-;10,9;1075,9;;42;;;
527;1004;1.jpg;Fissazione;493;112;-;-;-;;;;;
528;1004;1.jpg;Saccade;386;51,2;-;5,2;293,5;;25;;;
529;1004;1.jpg;Saccade;400;44;-;6;368,7;;27;;;
530;1004;1.jpg;Saccade;427;28,8;-;21,8;2131,8;;35;;;
531;1004;1.jpg;Fissazione;435;101,6;-;-;-;;;;;
532;1004;1.jpg;Saccade;489;26,4;-;17,7;1300,4;;26;;;
533;1004;1.jpg;Saccade;390;44,8;-;33,3;1772,5;;28;;;
534;1004;1.jpg;Saccade;437;32,8;-;9;642,7;;32;;;
535;1004;1.jpg;Saccade;415;49,6;-;5,3;207,5;;43;;;
536;1004;1.jpg;Saccade;381;22,4;-;3,9;267,1;;38;;;
537;1004;1.jpg;Saccade;468;58,4;-;26,1;1165,6;;37;;;
538;1004;1.jpg;Fissazione;467;63,2;-;-;-;;;;;
539;1004;1.jpg;Saccade;486;28;-;7,5;664,5;;27;;;
540;1004;1.jpg;Saccade;451;25,6;-;9,9;723,3;;36;;;
541;1004;1.jpg;Saccade;465;59,2;-;22,9;1454,1;;41;;;
542;1004;1.jpg;Fissazione;475;51,2;-;-;-;;;;;
543;1004;1.jpg;Saccade;490;39,2;-;23;1652,6;;44;;;
544;1004;1.jpg;Fissazione;454;166,4;-;-;-;;;;;
545;1004;1.jpg;Fissazione;436;63,2;-;-;-;;;;;
546;1004;1.jpg;Saccade;470;25,6;-;6,8;495,1;;34;;;
547;1004;1.jpg;Saccade;476;22,4;-;9,3;777,1;;37;;;
548;1004;1.jpg;Saccade;410;40;-;14,9;1083,8;;34;;;
549;1004;1.jpg;Saccade;461;28;-;11,6;884,4;;35;;;
550;1004;1.jpg;Saccade;480;25,6;-;12,4;705,1;;43;;;
551;1004;1.jpg;Saccade;442;24;-;11;710,5;;36;;;
552;1004;1.jpg;Saccade;450;28,8;-;8,1;517,1;;45;;;
553;1004;1.jpg;Saccade;411;39,2;-;23,4;1505;;42;;;
554;1004;1.jpg;Saccade;453;25,6;-;6,3;627,6;;34;;;
555;1004;1.jpg;Saccade;464;48,8;-;32,6;1876,7;;42;;;
556;1004;1.jpg;Fissazione;390;81,6;-;-;-;;;;;
557;1004;1.jpg;Saccade;405;28,8;-;15,6;1161,7;;40;;;
558;1004;1.jpg;Saccade;491;70,4;-;25,2;977,4;;40;;;
559;1004;1.jpg;Saccade;464;38,4;-;22,4;1287,3;;34;;;
560;1004;1.jpg;Saccade;453;44,8;-;2,4;129;;32;;;
561;1004;1.jpg;Fissazione;479;294,4;-;-;-;;;;;
562;1004;1.jpg;Saccade;432;50,4;-;20,7;1398,1;;37;;;
563;1004;1.jpg;Saccade;462;45,6;-;17,4;954;;32;;;
564;1004;1.jpg;Saccade;400;34,4;-;14,4;1205,6;;38;;;
565;1004;1.jpg;Fissazione;492;148,8;-;-;-;;;;;
566;1004;1.jpg;Saccade;412;36;-;20,9;1601,4;;34;;;
567;1004;1.jpg;Saccade;386;29,6;-;9,5;631;;39;;;
568;1004;1.jpg;Fissazione;400;360,8;-;-;-;;;;;
569;1004;1.jpg;Saccade;492;42,4;-;1,5;65,7;;33;;;
570;1004;1.jpg;Saccade;444;23,2;-;13,2;721,6;;39;;;
571;1004;1.jpg;Saccade;474;22,4;-;6,1;396,4;;28;;;
572;1004;1.jpg;Saccade;404;32,8;-;21,7;1388,6;;31;;;
573;1004;1.jpg;Saccade;475;75,2;-;70,9;2061,7;;40;;;
574;1004;1.jpg;Saccade;495;52,8;-;3,4;109,8;;45;;;
575;1004;1.jpg;Fissazione;438;128;-;-;-;;;;;
576;1004;1.jpg;Fissazione;494;257,6;-;-;-;;;;;
577;1004;1.jpg;Fissazione;391;215,2;-;-;-;;;;;
578;1004;1.jpg;Saccade;438;24;-;3,7;346,5;;36;;;
579;1004;1.jpg;Saccade;464;26,4;-;11,5;1098,9;;42;;;
580;1004;1.jpg;Saccade;398;32;-;3,3;108,3;;35;;;
581;1004;1.jpg;Saccade;462;23,2;-;12,2;973,2;;35;;;
582;1004;1.jpg;Fissazione;381;143,2;-;-;-;;;;;
583;1004;1.jpg;Saccade;438;28;-;9,9;806,9;;32;;;
584;1004;1.jpg;Fissazione;395;209,6;-;-;-;;;;;
585;1004;1.jpg;Saccade;408;27,2;-;7,1;650,4;;29;;;
586;1004;1.jpg;Saccade;406;63,2;-;23,3;1289,9;;34;;;
587;1004;1.jpg;Saccade;412;29,6;-;6,8;506,7;;41;;;
588;1004;1.jpg;Saccade;449;90,4;-;4,4;148,5;;32;;;
589;1004;1.jpg;Saccade;404;45,6;-;14,9;887;;33;;;
590;1004;1.jpg;Saccade;435;23,2;-;7,2;613,7;;30;;;
591;1004;1.jpg;Fissazione;476;120,8;-;-;-;;;;;
592;1004;1.jpg;Saccade;389;24,8;-;14,7;1053;;43;;;
593;1004;1.jpg;Fissazione;457;121,6;-;-;-;;;;;
594;1004;1.jpg;Fissazione;434;128;-;-;-;;;;;
595;1004;1.jpg;Saccade;472;22,4;-;10,2;968,7;;43;;;
596;1004;1.jpg;Saccade;454;32;-;1,5;89;;45;;;
597;1004;1.jpg;Saccade;433;27,2;-;10,6;755,5;;40;;;
598;1004;1.jpg;Saccade;454;25,6;-;8,3;601,6;;28;;;
599;1004;1.jpg;Saccade;435;32,8;-;16,6;1277,4;;39;;;
600;1004;1.jpg;Saccade;419;59,2;-;23,8;956,2;;41;;;
601;1004;1.jpg;Saccade;427;22,4;-;4;197,1;;28;;;
602;1004;1.jpg;Saccade;415;36,8;-;15,2;699,5;;45;;;
603;1004;1.jpg;Saccade;431;22,4;-;6,6;569,1;;38;;;
604;1004;1.jpg;Saccade;415;25,6;-;20,4;2027,7;;41;;;
605;1004;1.jpg;Saccade;495;32,8;-;14,3;1019,5;;30;;;
606;1004;1.jpg;Fissazione;499;91,2;-;-;-;;;;;
607;1004;2.jpg;Saccade;438;36;-;20,9;1601,4;;38;;;
608;1004;2.jpg;Saccade;472;60,8;-;20,7;1330,6;;26;;;
609;1004;2.jpg;Saccade;420;22,4;-;10,2;968,7;;37;;;
610;1004;2.jpg;Fissazione;460;360,8;-;-;-;;;;;
611;1004;2.jpg;Saccade;391;27,2;-;7,1;650,4;;44;;;
612;1004;2.jpg;Saccade;406;58,4;-;26,1;1165,6;;29;;;
613;1004;2.jpg;Saccade;497;24;-;11;710,5;;38;;;
614;1004;2.jpg;Saccade;467;30,4;-;14,6;1012,8;;45;;;
615;1004;2.jpg;Fissazione;467;166,4;-;-;-;;;;;
616;1004;2.jpg;Saccade;472;24;-;12,9;1275,2;;29;;;
617;1004;2.jpg;Saccade;425;27,2;-;12,9;1033;;40;;;
618;1004;2.jpg;Saccade;441;22,4;-;4,8;240,9;;39;;;
619;1004;2.jpg;Saccade;486;67,2;-;17,3;833,4;;29;;;
620;1004;2.jpg;Fissazione;401;117,6;-;-;-;;;;;
621;1004;2.jpg;Fissazione;383;203,2;-;-;-;;;;;
622;1004;2.jpg;Saccade;387;32,8;-;13,3;1072,5;;39;;;
623;1004;2.jpg;Saccade;429;26,4;-;10,3;914;;45;;;
624;1004;2.jpg;Saccade;490;50,4;-;20,7;1398,1;;27;;;
625;1004;2.jpg;Saccade;381;39,2;-;23,4;1505;;38;;;
626;1004;2.jpg;Saccade;483;63,2;-;23,3;1289,9;;40;;;
627;1004;2.jpg;Saccade;420;24,8;-;14,7;1053;;28;;;
628;1004;2.jpg;Saccade;461;90,4;-;4,4;148,5;;37;;;
629;1004;2.jpg;Fissazione;443;102,4;-;-;-;;;;;
630;1004;2.jpg;Saccade;452;29,6;-;9,5;631;;34;;;
631;1004;2.jpg;Saccade;401;44;-;19,1;1329,9;;40;;;
632;1004;2.jpg;Saccade;432;32;-;10,6;1054;;37;;;
633;1004;2.jpg;Saccade;439;28;-;7,5;664,5;;29;;;
634;1004;2.jpg;Saccade;493;24;-;8,4;573,9;;38;;;
635;1004;2.jpg;Fissazione;467;81,6;-;-;-;;;;;
636;1004;2.jpg;Saccade;392;23,2;-;7,2;613,7;;28;;;
637;1004;2.jpg;Fissazione;464;818,4;-;-;-;;;;;
638;1004;2.jpg;Saccade;500;42,4;-;1,5;65,7;;29;;;
639;1004;2.jpg;Saccade;431;23,2;-;13,2;721,6;;38;;;
640;1004;2.jpg;Fissazione;464;1036;-;-;-;;;;;
641;1004;2.jpg;Saccade;389;29,6;-;6,8;506,7;;36;;;
642;1004;2.jpg;Saccade;469;32,8;-;21,7;1388,6;;32;;;
643;1004;2.jpg;Saccade;458;92;-;50,7;1483,9;;27;;;
644;1004;2.jpg;Saccade;449;39,2;-;7,9;536,1;;38;;;
645;1004;2.jpg;Saccade;411;22,4;-;7,7;692,6;;34;;;
646;1004;2.jpg;Saccade;498;28;-;9,9;806,9;;39;;;
647;1004;3.jpg;Saccade;432;32,8;-;9,9;587,8;;26;;;
648;1004;3.jpg;Saccade;434;44;-;6;368,7;;45;;;
649;1004;3.jpg;Saccade;410;92;-;50,7;1483,9;;42;;;
650;1004;3.jpg;Fissazione;436;209,6;-;-;-;;;;;
651;1004;3.jpg;Fissazione;437;352;-;-;-;;;;;
652;1004;3.jpg;Fissazione;383;340;-;-;-;;;;;
653;1004;3.jpg;Saccade;464;34,4;-;14,4;1205,6;;43;;;
654;1004;3.jpg;Saccade;383;25,6;-;6,8;495,1;;40;;;
655;1004;3.jpg;Saccade;497;27,2;-;20;1688,6;;26;;;
656;1004;3.jpg;Saccade;457;22,4;-;10,2;968,7;;40;;;
657;1004;3.jpg;Saccade;474;29,6;-;15,1;1262,8;;36;;;
658;1004;3.jpg;Saccade;435;29,6;-;6,8;506,7;;32;;;
659;1004;3.jpg;Fissazione;491;102,4;-;-;-;;;;;
660;1004;3.jpg;Fissazione;471;360,8;-;-;-;;;;;
661;1004;3.jpg;Saccade;419;51,2;-;4,5;153,7;;45;;;
662;1004;3.jpg;Saccade;488;63,2;-;23,3;1289,9;;29;;;
663;1004;3.jpg;Saccade;415;40;-;14,9;1083,8;;45;;;
664;1004;3.jpg;Fissazione;499;166,4;-;-;-;;;;;
665;1004;3.jpg;Saccade;482;23,2;-;12,2;973,2;;26;;;
666;1004;3.jpg;Saccade;450;22,4;-;4,8;240,9;;44;;;
667;1004;3.jpg;Saccade;380;32;-;1,3;85,3;;29;;;
668;1004;3.jpg;Saccade;420;24;-;0,9;73,8;;25;;;
669;1004;3.jpg;Fissazione;491;143,2;-;-;-;;;;;
670;1004;3.jpg;Saccade;442;22,4;-;7,7;692,6;;40;;;
671;1004;3.jpg;Fissazione;411;63,2;-;-;-;;;;;
672;1005;1.jpg;Fissazione;444;215,2;-;-;-;;;;;
673;1005;1.jpg;Saccade;477;26,4;-;10,3;914;;28;;;
674;1005;1.jpg;Saccade;401;25,6;-;8,3;601,6;;27;;;
675;1005;1.jpg;Fissazione;394;117,6;-;-;-;;;;;
676;1005;1.jpg;Fissazione;413;63,2;-;-;-;;;;;
677;1005;1.jpg;Saccade;484;24,8;-;14,7;1053;;38;;;
678;1005;1.jpg;Saccade;410;32,8;-;16,6;1277,4;;25;;;
679;1005;1.jpg;Saccade;408;39,2;-;23,5;1731,4;;43;;;
680;1005;1.jpg;Fissazione;398;120,8;-;-;-;;;;;
681;1005;1.jpg;Saccade;460;44;-;1,4;68;;32;;;
682;1005;1.jpg;Saccade;490;59,2;-;23,8;956,2;;31;;;
683;1005;1.jpg;Fissazione;476;143,2;-;-;-;;;;;
684;1005;1.jpg;Saccade;452;32;-;3,3;108,3;;44;;;
685;1005;1.jpg;Saccade;495;28,8;-;15,6;1161,7;;41;;;
686;1005;1.jpg;Saccade;463;44,8;-;2,4;129;;29;;;
687;1005;1.jpg;Saccade;419;26,4;-;17,7;1300,4;;32;;;
688;1005;1.jpg;Saccade;415;53,6;-;24,1;1367,1;;41;;;
689;1005;1.jpg;Saccade;486;22,4;-;7,7;692,6;;38;;;
690;1005;1.jpg;Saccade;395;30,4;-;26,5;1699,7;;39;;;
691;1005;1.jpg;Saccade;390;39,2;-;7,9;536,1;;44;;;
692;1005;1.jpg;Saccade;436;63,2;-;23,3;1289,9;;37;;;
693;1005;1.jpg;Saccade;500;22,4;-;6,6;569,1;;40;;;
694;1005;1.jpg;Saccade;432;92;-;50,7;1483,9;;37;;;
695;1005;1.jpg;Saccade;420;50,4;-;20,7;1398,1;;36;;;
696;1005;1.jpg;Saccade;393;25,6;-;6,8;495,1;;37;;;
697;1005;1.jpg;Saccade;394;28;-;6,9;637,2;;25;;;
698;1005;1.jpg;Fissazione;441;148,8;-;-;-;;;;;
699;1005;1.jpg;Saccade;405;24,8;-;16,3;1662,5;;42;;;
700;1005;1.jpg;Saccade;490;42,4;-;18,1;1156,9;;35;;;
701;1005;1.jpg;Saccade;481;24;-;6,9;707,3;;40;;;
702;1005;1.jpg;Saccade;434;24;-;11;710,5;;39;;;
703;1005;1.jpg;Saccade;490;22,4;-;9,3;777,1;;44;;;
704;1005;1.jpg;Fissazione;438;81,6;-;-;-;;;;;
705;1005;1.jpg;Fissazione;484;51,2;-;-;-;;;;;
706;1005;1.jpg;Saccade;468;32;-;1,3;85,3;;35;;;
707;1005;1.jpg;Saccade;463;36;-;20,9;1601,4;;28;;;
708;1005;1.jpg;Saccade;480;60,8;-;20,7;1330,6;;36;;;
709;1005;1.jpg;Saccade;428;29,6;-;1,6;91,3;;38;;;
710;1005;1.jpg;Saccade;457;58,4;-;8,2;378,7;;33;;;
711;1005;1.jpg;Saccade;434;24;-;7,6;557,5;;26;;;
712;1005;1.jpg;Saccade;424;38,4;-;22,4;1287,3;;38;;;
713;1005;1.jpg;Saccade;437;24;-;0,9;73,8;;45;;;
714;1005;1.jpg;Saccade;381;70,4;-;25,2;977,4;;34;;;
715;1005;1.jpg;Saccade;380;23,2;-;21,2;1938,5;;34;;;
716;1005;1.jpg;Saccade;417;28;-;7,5;664,5;;28;;;
717;1005;1.jpg;Saccade;497;32,8;-;21,7;1388,6;;37;;;
718;1005;1.jpg;Saccade;471;40;-;14,9;1083,8;;31;;;
719;1005;1.jpg;Fissazione;475;352;-;-;-;;;;;
720;1005;1.jpg;Saccade;388;44;-;6;368,7;;37;;;
721;1005;1.jpg;Saccade;466;32,8;-;9,9;587,8;;26;;;
722;1005;1.jpg;Saccade;436;32,8;-;1,1;79,5;;26;;;
723;1005;1.jpg;Saccade;458;35,2;-;15,5;935;;34;;;
724;1005;1.jpg;Saccade;459;75,2;-;70,9;2061,7;;25;;;
725;1005;1.jpg;Saccade;500;90,4;-;4,4;148,5;;32;;;
726;1005;1.jpg;Saccade;418;24;-;6,9;732;;44;;;
727;1005;1.jpg;Fissazione;399;175,2;-;-;-;;;;;
728;1005;1.jpg;Saccade;396;24;-;8,4;573,9;;36;;;
729;1005;1.jpg;Fissazione;499;203,2;-;-;-;;;;;
730;1005;1.jpg;Saccade;386;22,4;-;3,9;267,1;;25;;;
731;1005;1.jpg;Saccade;477;44,8;-;33,3;1772,5;;29;;;
732;1005;1.jpg;Saccade;500;32;-;1,5;89;;42;;;
733;1005;1.jpg;Saccade;463;45,6;-;14,9;887;;28;;;
734;1005;1.jpg;Saccade;475;49,6;-;42,6;2043,6;;27;;;
735;1005;1.jpg;Saccade;471;22,4;-;4,8;240,9;;42;;;
736;1005;1.jpg;Saccade;481;27,2;-;10,6;755,5;;25;;;
737;1005;1.jpg;Saccade;417;54,4;-;16,9;1056;;39;;;
738;1005;1.jpg;Saccade;396;29,6;-;6,8;506,7;;26;;;
739;1005;1.jpg;Saccade;444;28;-;9;675,6;;29;;;
740;1005;1.jpg;Fissazione;465;112;-;-;-;;;;;
741;1005;1.jpg;Saccade;389;31,2;-;11,8;1263,2;;45;;;
742;1005;1.jpg;Saccade;477;32,8;-;13,3;1072,5;;36;;;
743;1005;1.jpg;Saccade;435;36,8;-;15,2;699,5;;40;;;
744;1005;1.jpg;Saccade;477;24;-;10,9;1075,9;;31;;;
745;1005;1.jpg;Saccade;386;25,6;-;9,9;723,3;;40;;;
746;1005;1.jpg;Saccade;381;28;-;9,9;806,9;;29;;;
747;1005;1.jpg;Fissazione;417;1036;-;-;-;;;;;
748;1005;1.jpg;Saccade;486;28,8;-;21,8;2131,8;;40;;;
749;1005;1.jpg;Saccade;450;58,4;-;20,8;1006,5;;34;;;
750;1005;1.jpg;Saccade;438;29,6;-;21,5;1887,2;;38;;;
751;1005;1.jpg;Saccade;416;43,2;-;7,3;404,4;;33;;;
